Nation ID,Nationality,OB Slot No,Name,Nation,Class ID,Class,Cost,Size,Crew,Speed,Swim Spd,Move Class ID,Move Class,Radio%,Survivability,Lift Cap,Load Cost,1st Month Avail,1st Year Avail,Last Month Avail,Last Year Avail,Fire Control,Stabiliser,Vision,Nr S/D,Rate of Fire,EW,Range Finder,Weapon 1,Wpn 1 Name,Wpn1 HE Rds,Wpn1 AP Rds,Wpn1 HEAT Rds,Wpn1 SABOT Rds,Wpn1 Sound,Weapon 2,Wpn 2 Name,Wpn2 HE Rds,Wpn2 AP Rds,Wpn2 Sound,Weapon 3,Wpn 3 Name,Wpn3 HE Rds,Wpn3 AP Rds,Wpn3 Sound,Weapon 4,Wpn 4 Name,Wpn1 HE Rds,Wpn1 HE Rds,Wpn4 Sound,Steel HF,Steel HS,Steel HR,Steel TF,Steel TS,Steel TR,Steel Top,HEAT HF,HEAT HS,HEAT HR,HEAT TF,HEAT TS,HEAT TR,HEAT Top,ERA HF,ERA HS,ERA HR,ERA TF,ERA TS,ERA TR,ERA Top,Unit Sound,Graphic (Icon) ID,Picture (LBM) ID
11,Khroshi Syndicalists,120,Conscript Mob,11,51,Conscript Mob,24,1,8,6,0,0,Default,80,0,0,0,1,74,12,102,0,0,0,0,9,0,0,7,KS-74 Directive Rifle,0,0,0,0,161,14,KS Light Squad Autogun,80,0,0,24,KS-18 Disposable AT,0,8,0,124,KS Under-Barrel Launcher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11102
11,Khroshi Syndicalists,121,Conscript Mob,11,51,Conscript Mob,26,1,8,6,0,0,Default,80,0,0,0,1,85,12,120,0,0,10,0,9,0,0,7,KS-74 Directive Rifle,0,0,0,0,161,14,KS Light Squad Autogun,80,0,0,26,KS-22 Disposable AT,0,6,0,124,KS Under-Barrel Launcher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11102
11,Khroshi Syndicalists,122,VTOL Strike Drone,11,62,Strategic Bomber,67,4,1,10,0,0,Default,93,0,0,0,1,76,12,85,0,0,0,0,2,2,0,203,KS Penetrator-250,0,0,0,0,0,203,KS Penetrator-250,2,0,0,0,,0,0,0,0,,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2131,11189
11,Khroshi Syndicalists,123,VTOL Strike Drone M,11,44,Strike Drone,75,4,1,11,0,0,Default,93,0,0,0,1,86,12,105,10,0,0,0,9,0,0,185,KS Rocket Salvo-S5,0,0,0,0,0,185,KS Rocket Salvo-S5,4,0,0,185,KS Rocket Salvo-S5,4,0,0,185,KS Rocket Salvo-S5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2131,11189
11,Khroshi Syndicalists,140,Interceptor Drone-21,11,44,Strike Drone,92,4,1,22,0,0,Default,90,0,0,0,1,72,12,86,10,0,0,0,9,2,0,189,KS Cannon-23L,0,1,0,0,0,185,KS Rocket Salvo-S5,8,0,0,185,KS Rocket Salvo-S5,8,0,0,0,,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2758,11141
11,Khroshi Syndicalists,142,Interceptor Drone-23,11,44,Strike Drone,115,5,1,25,0,0,Default,90,0,0,0,1,73,12,85,10,0,20,0,9,1,0,189,KS Cannon-23L,0,1,0,0,0,185,KS Rocket Salvo-S5,8,0,0,185,KS Rocket Salvo-S5,8,0,0,185,KS Rocket Salvo-S5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1930,11143
11,Khroshi Syndicalists,143,Strike Drone-23N,11,44,Strike Drone,163,5,1,18,0,0,Default,90,0,0,0,1,74,12,88,20,0,20,0,9,3,0,189,KS Cannon-23L,0,1,0,0,0,206,KS Guided Strike-23,2,0,0,186,KS Rocket Barrage-S5,4,0,0,186,KS Rocket Barrage-S5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1930,11143
11,Khroshi Syndicalists,144,Interceptor Drone-23F,11,44,Strike Drone,168,5,1,25,0,0,Default,90,0,0,0,1,86,12,105,15,0,30,0,9,3,0,189,KS Cannon-23L,0,1,0,0,0,206,KS Guided Strike-23,2,0,0,185,KS Rocket Salvo-S5,8,0,0,185,KS Rocket Salvo-S5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1930,11143
11,Khroshi Syndicalists,145,Interceptor Drone-23L,11,44,Strike Drone,141,5,1,25,0,0,Default,90,0,0,0,1,76,12,89,15,0,30,0,9,4,0,189,KS Cannon-23L,0,1,0,0,0,196,KS Medium Bomb,3,0,0,185,KS Rocket Salvo-S5,4,0,0,185,KS Rocket Salvo-S5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1930,11143
11,Khroshi Syndicalists,146,Interceptor Drone-23LD,11,44,Strike Drone,153,5,1,25,0,0,Default,90,0,0,0,1,84,12,110,15,0,30,0,9,5,0,189,KS Cannon-23L,0,1,0,0,0,185,KS Rocket Salvo-S5,8,0,0,185,KS Rocket Salvo-S5,8,0,0,185,KS Rocket Salvo-S5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1930,11143
11,Khroshi Syndicalists,147,Directive Bomber M,11,44,Strike Drone,231,5,2,17,0,0,Default,91,0,0,0,1,81,12,120,20,0,30,0,9,8,0,205,KS Rotary Cannon-23,0,1,0,0,200,208,KS Guided Strike-29,2,0,0,200,KS Cluster-500,2,0,0,0,,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2745,11147
11,Khroshi Syndicalists,148,Directive Bomber,11,44,Strike Drone,338,5,2,17,0,0,Default,91,0,0,0,1,84,12,120,15,0,20,0,9,4,0,193,KS Rotary Cannon-30,0,1,0,0,200,213,KS Guided Bomb-1500,2,0,0,213,KS Guided Bomb-1500,2,0,0,0,,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2745,11147
11,Khroshi Syndicalists,150,Strike Drone-7M,11,44,Strike Drone,100,4,1,21,0,0,Default,90,0,0,0,1,63,12,89,10,0,10,0,9,1,0,190,KS Cannon-NR30,0,2,0,0,0,185,KS Rocket Salvo-S5,8,0,0,185,KS Rocket Salvo-S5,8,0,0,0,,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3134,11149
11,Khroshi Syndicalists,151,Strike Drone-7L,11,44,Strike Drone,127,4,1,21,0,0,Default,90,0,0,0,1,66,12,89,10,0,10,0,9,2,0,190,KS Cannon-NR30,0,2,0,0,0,206,KS Guided Strike-23,2,0,0,0,,0,0,0,0,,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3134,11149
11,Khroshi Syndicalists,154,Strike Drone-17,11,44,Strike Drone,161,5,1,22,0,0,Default,90,0,0,0,1,73,12,85,10,0,20,0,9,3,0,190,KS Cannon-NR30,0,2,0,0,0,206,KS Guided Strike-23,2,0,0,186,KS Rocket Barrage-S5,8,0,0,199,KS Cluster-250,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,11119
11,Khroshi Syndicalists,155,KS-17 SEAD Drone,11,44,Strike Drone,156,5,1,22,0,0,Default,90,0,0,0,1,75,12,85,15,0,30,0,9,3,0,190,KS Cannon-NR30,0,2,0,0,0,207,KS Guided Strike-25,2,0,0,185,KS Rocket Salvo-S5,8,0,0,219,KS Thermobaric-500,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,11119
11,Khroshi Syndicalists,156,Strike Drone-27,11,44,Strike Drone,176,5,1,18,0,0,Default,90,0,0,0,1,75,12,84,15,0,30,0,9,5,0,193,KS Rotary Cannon-30,0,1,0,0,200,207,KS Guided Strike-25,2,0,0,203,KS Penetrator-250,2,0,0,203,KS Penetrator-250,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1930,11156
11,Khroshi Syndicalists,157,Strike Drone-27,11,44,Strike Drone,164,5,1,18,0,0,Default,90,0,0,0,1,75,12,84,15,0,30,0,9,5,0,193,KS Rotary Cannon-30,0,1,0,0,200,185,KS Rocket Salvo-S5,4,0,0,200,KS Cluster-500,4,0,0,0,,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704,11156
11,Khroshi Syndicalists,158,Strike Drone-27K,11,44,Strike Drone,181,5,1,18,0,0,Default,90,0,0,0,1,77,12,94,20,0,30,0,9,5,0,193,KS Rotary Cannon-30,0,1,0,0,200,208,KS Guided Strike-29,2,0,0,203,KS Penetrator-250,2,0,0,203,KS Penetrator-250,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704,11156
11,Khroshi Syndicalists,159,Strike Drone-27M,11,223,Ground Strike Drone,159,5,1,18,0,0,Default,91,0,0,0,1,79,12,94,20,0,20,0,9,5,0,193,KS Rotary Cannon-30,0,1,0,0,200,221,KS Thermobaric-250,2,0,0,221,KS Thermobaric-250,2,0,0,199,KS Cluster-250,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704,11156
11,Khroshi Syndicalists,160,KS-17 SEAD Drone,11,214,SEAD Drone,166,5,1,22,0,0,Default,90,0,0,0,1,75,12,85,15,0,30,0,9,3,0,190,KS Cannon-NR30,0,2,0,0,0,216,KS Anti-Radar-28,2,0,0,186,KS Rocket Barrage-S5,4,0,0,186,KS Rocket Barrage-S5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,11119
11,Khroshi Syndicalists,161,Interceptor Drone-29,11,44,Strike Drone,168,5,1,25,0,0,Default,91,0,0,0,8,83,12,100,20,0,30,0,9,4,0,179,KS Cannon-30,0,1,0,0,0,187,KS Rocket Salvo-S8,5,0,0,187,KS Rocket Salvo-S8,5,0,0,200,KS Cluster-500,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2885,45300
11,Khroshi Syndicalists,162,Ground Strike Drone,11,44,Strike Drone,175,5,1,10,0,0,Default,90,0,0,0,1,80,12,91,15,0,20,0,9,4,0,192,KS Twin Cannon-30,0,1,0,0,0,186,KS Rocket Barrage-S5,8,0,0,186,KS Rocket Barrage-S5,8,0,0,200,KS Cluster-500,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2743,11161
11,Khroshi Syndicalists,163,Ground Strike Drone,11,223,Ground Strike Drone,224,5,1,10,0,0,Default,90,0,0,0,1,87,12,120,15,0,30,0,9,5,0,192,KS Twin Cannon-30,0,1,0,0,0,187,KS Rocket Salvo-S8,10,0,0,187,KS Rocket Salvo-S8,10,0,0,200,KS Cluster-500,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2743,11161
11,Khroshi Syndicalists,164,Ground Strike Drone,11,223,Ground Strike Drone,214,5,1,10,0,0,Default,91,0,0,0,1,87,12,120,15,0,30,0,9,5,0,192,KS Twin Cannon-30,0,1,0,0,0,187,KS Rocket Salvo-S8,10,0,0,187,KS Rocket Salvo-S8,10,0,0,203,KS Penetrator-250,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2743,11161
11,Khroshi Syndicalists,165,Ground Strike Drone,11,44,Strike Drone,308,5,1,10,0,0,Default,91,0,0,0,1,87,12,120,15,0,30,0,9,5,0,192,KS Twin Cannon-30,0,1,0,0,0,214,KS Guided Bomb-500,2,0,0,208,KS Guided Strike-29,2,0,0,187,KS Rocket Salvo-S8,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2743,11161
11,Khroshi Syndicalists,166,Strike Drone-27D,11,44,Strike Drone,205,5,1,18,0,0,Default,91,0,0,0,1,83,12,94,15,0,20,0,9,5,0,193,KS Rotary Cannon-30,0,1,0,0,200,214,KS Guided Bomb-500,2,0,0,185,KS Rocket Salvo-S5,4,0,0,185,KS Rocket Salvo-S5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704,11156
11,Khroshi Syndicalists,167,Strike Drone-23,11,44,Strike Drone,130,5,1,18,0,0,Default,91,0,0,0,1,73,12,86,15,0,20,0,9,3,0,189,KS Cannon-23L,0,1,0,0,0,221,KS Thermobaric-250,4,0,0,185,KS Rocket Salvo-S5,4,0,0,185,KS Rocket Salvo-S5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1930,11143
11,Khroshi Syndicalists,168,Ground Strike Drone,11,223,Ground Strike Drone,188,5,1,10,0,0,Default,90,0,0,0,1,80,12,91,15,0,20,0,9,4,0,192,KS Twin Cannon-30,0,1,0,0,0,187,KS Rocket Salvo-S8,10,0,0,187,KS Rocket Salvo-S8,10,0,0,187,KS Rocket Salvo-S8,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2743,11161
11,Khroshi Syndicalists,169,Ground Strike Drone,11,223,Ground Strike Drone,165,5,1,10,0,0,Default,91,0,0,0,1,84,12,120,15,0,20,0,9,5,0,192,KS Twin Cannon-30,0,1,0,0,0,186,KS Rocket Barrage-S5,8,0,0,186,KS Rocket Barrage-S5,8,0,0,219,KS Thermobaric-500,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2743,11161
11,Khroshi Syndicalists,171,Ground Strike Drone T,11,44,Strike Drone,509,4,1,10,0,0,Default,91,0,0,0,1,91,12,120,20,0,30,0,9,7,0,192,KS Twin Cannon-30,0,1,0,0,0,236,KS-Vikhr Aerial AT,8,0,0,236,KS-Vikhr Aerial AT,8,0,0,200,KS Cluster-500,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2738,11161
11,Khroshi Syndicalists,174,Directive Howitzer Bty-122,11,10,Directive Battery,186,0,27,0,0,0,Default,92,0,0,0,1,60,12,120,0,0,0,0,6,0,0,110,KS Directive Howitzer-122,0,0,0,0,0,110,KS Directive Howitzer-122,70,0,0,110,KS Directive Howitzer-122,70,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11092
11,Khroshi Syndicalists,175,Directive Gun Bty-130,11,155,Directive Battery,204,0,27,0,0,0,Default,91,0,0,0,1,54,12,120,0,0,0,0,6,0,0,115,KS Directive Gun-130,0,0,0,0,0,115,KS Directive Gun-130,70,0,0,115,KS Directive Gun-130,70,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41262
11,Khroshi Syndicalists,177,Directive Gun Bty-152,11,155,Directive Battery,209,0,30,0,0,0,Default,92,0,0,0,1,55,12,120,0,0,0,0,5,0,0,111,KS Directive Howitzer-D20,0,0,0,0,0,111,KS Directive Howitzer-D20,60,0,0,111,KS Directive Howitzer-D20,60,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32017
11,Khroshi Syndicalists,178,Heavy Directive Gun Bty,11,155,Directive Battery,218,0,30,0,0,0,Default,92,0,0,0,1,76,12,120,0,0,0,0,6,0,0,113,KS Directive Gun-152,0,0,0,0,0,113,KS Directive Gun-152,60,0,0,113,KS Directive Gun-152,60,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11176
11,Khroshi Syndicalists,179,Siege Directive Bty,11,156,Heavy Directive Battery,227,0,56,0,0,0,Default,91,0,0,0,1,46,12,80,0,0,0,0,3,0,0,116,KS Siege Howitzer,0,0,0,0,0,116,KS Siege Howitzer,40,0,0,116,KS Siege Howitzer,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14035
11,Khroshi Syndicalists,180,Directive Support-76,11,10,Directive Battery,252,0,99,0,0,0,Default,90,0,0,0,1,46,12,120,0,0,0,0,9,0,0,224,KS-76 Naval Gun,0,0,0,0,0,224,KS-76 Naval Gun,200,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11180
11,Khroshi Syndicalists,181,Directive Support-100,11,10,Directive Battery,292,0,99,0,0,0,Default,90,0,0,0,1,46,12,120,0,0,0,0,8,0,0,225,KS-100 Naval Gun,0,0,0,0,0,225,KS-100 Naval Gun,180,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11180
11,Khroshi Syndicalists,182,Directive Support-130,11,10,Directive Battery,338,0,99,0,0,0,Default,92,0,0,0,1,48,12,120,0,0,0,0,7,0,0,226,KS-130 Naval Gun,0,0,0,0,0,226,KS-130 Naval Gun,160,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11182
11,Khroshi Syndicalists,184,Ground Strike Drone T,11,44,Strike Drone,369,4,1,10,0,0,Default,91,0,0,0,1,91,12,120,20,0,30,0,9,7,0,192,KS Twin Cannon-30,0,1,0,0,0,236,KS-Vikhr Aerial AT,4,0,0,236,KS-Vikhr Aerial AT,4,0,0,200,KS Cluster-500,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2738,11161
11,Khroshi Syndicalists,185,KS Amphibious Truck,11,33,Light Amphibian,27,4,4,22,3,3,A/T Wheel,90,4,125,100,1,52,12,85,0,0,0,0,9,0,0,54,KS Heavy AA Gun-D,0,0,0,0,111,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,403
11,Khroshi Syndicalists,187,KS Landing Craft,11,41,Landing Barge,70,12,8,0,10,0,Default,90,6,255,101,1,78,12,120,0,0,0,0,9,0,0,56,KS Heavy AA Gun-K,0,0,0,0,165,56,KS Heavy AA Gun-K,90,0,165,0,,0,0,0,0,,0,0,0,6,4,4,4,4,4,3,6,6,6,6,6,6,4,0,0,0,0,0,0,0,0,3226,11185
11,Khroshi Syndicalists,188,KS-7 Siege Bty*,11,156,Heavy Directive Battery,217,0,21,0,0,0,Default,91,0,0,0,1,76,12,82,0,0,0,0,2,0,0,118,KS Siege Gun,0,0,0,0,0,118,KS Siege Gun,40,0,0,118,KS Siege Gun,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
11,Khroshi Syndicalists,190,Reinforced Directive Bunker,11,0,Directive Fortification,107,2,12,0,0,0,Default,91,5,124,100,1,67,12,99,5,0,20,0,6,0,5,97,KS-100 AT Gun-T12,0,40,40,20,0,38,KS Heavy Gun-D,120,0,111,35,KS Medium Support Gun,120,0,0,8,KS-47 Directive Rifle,0,0,160,20,30,40,3,30,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,23495
11,Khroshi Syndicalists,191,Reinforced Directive Bunker,11,0,Directive Fortification,114,2,12,0,0,0,Default,91,5,124,100,1,78,12,120,5,0,20,0,6,0,5,97,KS-100 AT Gun-T12,0,40,40,20,0,35,KS Medium Support Gun,120,0,0,49,KS Grenade Launcher,120,0,0,7,KS-74 Directive Rifle,0,0,0,30,30,40,3,40,60,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,23495
11,Khroshi Syndicalists,192,Reinforced Directive Bunker,11,0,Directive Fortification,278,2,12,0,0,0,Default,91,5,124,0,1,90,12,120,5,0,30,0,5,0,5,130,KS-125 Main Gun-85,0,0,40,40,0,35,KS Medium Support Gun,120,0,0,172,KS-119 Gun-Launched AT,0,12,0,7,KS-74 Directive Rifle,0,0,0,30,40,60,6,40,60,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,23495
11,Khroshi Syndicalists,193,Directive AT Position,11,0,Directive Fortification,107,2,12,0,0,0,Default,90,4,112,100,1,85,12,120,4,0,15,0,6,0,4,97,KS-100 AT Gun-T12,20,20,40,40,0,37,KS Heavy Gun-N,120,0,111,7,KS-74 Directive Rifle,120,0,0,26,KS-22 Disposable AT,20,20,0,18,18,24,2,24,24,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,23495
11,Khroshi Syndicalists,197,Field Directive Post,11,0,Directive Fortification,39,1,12,0,0,0,Default,90,3,112,100,1,62,12,80,3,0,0,0,9,0,3,8,KS-47 Directive Rifle,0,0,0,0,160,38,KS Heavy Gun-D,120,0,111,12,KS Squad Autogun,120,0,0,12,KS Squad Autogun,0,0,0,8,10,12,2,14,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,23495
11,Khroshi Syndicalists,198,Field Directive Post,11,0,Directive Fortification,40,1,12,0,0,0,Default,90,3,112,100,1,67,12,99,3,0,0,0,9,0,3,8,KS-47 Directive Rifle,0,0,0,0,160,35,KS Medium Support Gun,120,0,0,13,KS Light Support Gun,120,0,0,13,KS Light Support Gun,0,0,0,12,16,18,2,20,24,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,23495
11,Khroshi Syndicalists,199,Field Directive Post,11,0,Directive Fortification,47,1,12,0,0,0,Default,90,3,112,100,1,78,12,120,3,0,10,0,9,0,3,7,KS-74 Directive Rifle,0,0,0,0,0,35,KS Medium Support Gun,120,0,0,49,KS Grenade Launcher,120,0,0,14,KS Light Squad Autogun,0,0,0,12,18,24,2,24,28,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,23495
11,Khroshi Syndicalists,200,Field Directive Post,11,0,Directive Fortification,53,1,12,0,0,0,Default,90,3,112,100,1,85,12,120,3,0,15,0,9,0,3,7,KS-74 Directive Rifle,20,0,0,0,0,37,KS Heavy Gun-N,120,0,111,35,KS Medium Support Gun,120,0,0,26,KS-22 Disposable AT,20,20,0,12,18,24,2,24,28,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,23495
11,Khroshi Syndicalists,201,KS Hovercraft,11,239,Hovercraft,127,16,12,37,37,0,Default,92,6,250,104,1,71,12,120,5,0,0,0,6,0,0,82,KS Quad Cannon-38,0,0,0,0,0,82,KS Quad Cannon-38,70,0,0,0,,0,0,0,0,,0,0,0,3,2,2,2,2,2,2,4,3,3,3,3,3,3,0,0,0,0,0,0,0,0,3279,11201
11,Khroshi Syndicalists,202,KS Heavy Hovercraft,11,239,Hovercraft,131,17,12,39,39,0,Default,91,6,255,104,1,86,12,120,5,0,0,0,6,0,0,82,KS Quad Cannon-38,0,0,0,0,0,82,KS Quad Cannon-38,70,0,0,0,,0,0,0,0,,0,0,0,3,2,2,3,2,2,2,4,3,3,3,3,3,3,0,0,0,0,0,0,0,0,3295,11202
11,Khroshi Syndicalists,203,KS Hovercraft-K,11,239,Hovercraft,82,14,12,35,35,0,Default,92,6,220,102,1,77,12,120,0,0,0,0,6,0,0,56,KS Heavy AA Gun-K,0,0,0,0,111,0,,0,0,0,0,,0,0,0,0,,0,0,0,2,2,2,2,2,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,3288,11203
11,Khroshi Syndicalists,204,KS Landing Ship,11,41,Landing Barge,72,14,12,0,8,0,Default,90,6,254,102,1,46,12,120,0,0,0,0,9,0,0,55,KS Twin Heavy AA Gun,0,0,0,0,111,55,KS Twin Heavy AA Gun,80,0,111,0,,0,0,0,0,,0,0,0,4,4,4,4,4,4,3,6,6,6,6,6,6,3,0,0,0,0,0,0,0,0,3226,14274
11,Khroshi Syndicalists,205,Directive Shelter,11,0,Directive Fortification,45,0,10,0,0,0,Default,93,6,40,100,1,46,12,120,5,0,0,0,9,0,5,3,Conscript Rifle,0,0,0,0,62,0,,0,0,0,0,,0,0,0,0,,0,0,0,16,16,16,14,24,24,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,23495
11,Khroshi Syndicalists,206,Directive Shelter,11,0,Directive Fortification,53,0,10,0,0,0,Default,93,6,40,100,1,65,12,120,5,0,10,0,9,0,5,8,KS-47 Directive Rifle,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,24,24,24,21,36,36,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,23495
11,Khroshi Syndicalists,208,KS-57 Airborne Gun,11,175,Airborne Lt Tank,27,2,3,16,0,4,Track,91,2,6,10,1,51,12,85,3,0,0,0,8,0,2,88,KS-57 Light Cannon,0,10,10,5,0,62,KS Coax Gun-SG,120,0,0,0,,0,0,0,0,,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,11028
11,Khroshi Syndicalists,209,KS-60 Carrier (Heavy),11,121,Syndicate Carrier (Light),50,4,2,27,4,3,A/T Wheel,72,4,112,10,1,80,12,91,2,0,20,0,9,0,3,80,KS Heavy Gun-KPV,0,25,0,0,111,64,KS Coax Support Gun,120,0,0,49,KS Grenade Launcher,46,0,0,0,,0,0,0,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1479,11058
11,Khroshi Syndicalists,210,KS-70 Carrier (Heavy),11,121,Syndicate Carrier (Light),51,4,2,27,4,3,A/T Wheel,90,4,109,11,1,78,12,120,3,0,20,2,9,0,3,89,KS Heavy Gun-AC,0,25,0,0,111,64,KS Coax Support Gun,120,0,0,49,KS Grenade Launcher,46,0,0,0,,0,0,0,3,2,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1486,11062
11,Khroshi Syndicalists,211,KS-80A Carrier (Heavy),11,121,Syndicate Carrier (Light),76,4,2,32,4,3,A/T Wheel,90,4,109,14,1,94,12,120,15,0,30,2,9,0,4,151,KS Cannon-2A72,0,0,0,10,0,64,KS Coax Support Gun,120,0,0,49,KS Grenade Launcher,50,0,0,0,,0,0,0,3,2,2,3,2,2,2,6,4,2,6,4,3,2,0,0,0,0,0,0,0,0,1493,11063
11,Khroshi Syndicalists,212,KS-80 Carrier (Heavy),11,121,Syndicate Carrier (Light),60,4,2,30,4,3,A/T Wheel,90,4,109,14,1,85,12,120,5,0,20,2,9,0,4,89,KS Heavy Gun-AC,0,25,0,0,111,64,KS Coax Support Gun,120,0,0,49,KS Grenade Launcher,46,0,0,0,,0,0,0,3,2,2,3,2,2,2,6,4,2,6,4,3,2,0,0,0,0,0,0,0,0,1486,11070
11,Khroshi Syndicalists,216,KS-LB Command Vehicle,11,57,Directive Sensor,215,3,4,22,2,4,Track,90,4,4,10,1,74,12,104,0,0,40,0,9,0,20,54,KS Heavy AA Gun-D,0,0,0,0,111,0,,0,0,0,0,,0,0,0,0,,0,0,0,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3239,41037
11,Khroshi Syndicalists,218,KS-3 Sensor Platform,11,57,Directive Sensor,230,3,5,22,2,4,Track,91,4,3,14,1,70,12,85,1,0,50,0,9,0,18,63,KS Turret Support Gun,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,3,2,2,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2434,11162
